field_id,date,ALLSKY_SFC_SW_DWN,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN
171623003908063,2023-04-18,24.15,0.0,8.92,16.93,0.0
171623003908063,2023-04-19,19.04,0.14,16.84,26.31,6.77
171623003908063,2023-04-20,13.01,10.11,18.92,25.54,10.61
171623003908063,2023-04-21,19.34,0.69,11.65,17.54,6.72
171623003908063,2023-04-22,12.66,0.05,5.27,8.6,1.62
171623003908063,2023-04-23,12.93,0.0,4.27,9.31,-0.12
171623003908063,2023-04-24,24.57,0.06,7.29,14.03,-1.24
171623003908063,2023-04-25,16.73,0.82,8.97,14.67,3.09
171623003908063,2023-04-26,27.5,0.0,7.76,15.08,0.99
171623003908063,2023-04-27,22.78,0.13,10.15,16.72,2.09
171623003908063,2023-04-28,20.76,0.21,12.89,19.84,7.07
171623003908063,2023-04-29,17.03,5.54,12.05,18.41,6.08
171623003908063,2023-04-30,13.2,1.71,6.7,10.85,3.72
171623003908063,2023-05-01,14.29,0.25,8.84,13.91,4.28
171623003908063,2023-05-02,21.71,0.0,10.08,16.45,4.37
171623003908063,2023-05-03,28.37,0.0,10.24,16.86,1.99
171623003908063,2023-05-04,27.73,0.0,14.2,22.01,5.6
171623003908063,2023-05-05,26.07,0.0,16.28,23.41,8.29
171623003908063,2023-05-06,14.01,14.87,18.11,23.86,11.33
171623003908063,2023-05-07,21.59,18.77,21.49,25.77,17.76
171623003908063,2023-05-08,16.35,7.96,18.63,23.06,13.97
171623003908063,2023-05-09,27.33,0.59,16.96,23.51,11.52
171623003908063,2023-05-10,27.78,0.0,17.37,24.86,9.74
171623003908063,2023-05-11,23.09,0.22,20.15,27.42,12.35
171623003908063,2023-05-12,12.05,0.63,22.44,26.91,18.29
171623003908063,2023-05-13,13.95,3.02,22.01,25.41,18.57
171623003908063,2023-05-14,14.63,2.18,19.74,25.0,14.52
171623003908063,2023-05-15,18.21,2.36,17.01,22.52,12.3
171623003908063,2023-05-16,19.7,2.16,16.55,23.31,11.23
171623003908063,2023-05-17,25.71,0.0,16.1,23.42,9.27
171623003908063,2023-05-18,25.42,0.0,16.48,24.81,7.69
171623003908063,2023-05-19,10.5,2.68,18.12,26.24,12.97
171623003908063,2023-05-20,29.16,0.01,15.27,21.05,8.37
171623003908063,2023-05-21,29.35,0.0,19.34,25.26,10.36
171623003908063,2023-05-22,26.21,0.0,20.92,26.03,15.89
171623003908063,2023-05-23,28.01,0.0,21.71,27.74,15.33
171623003908063,2023-05-24,25.51,0.0,21.68,28.67,15.66
171623003908063,2023-05-25,29.28,0.0,15.06,21.0,9.69
171623003908063,2023-05-26,31.18,0.0,15.35,23.78,5.74
171623003908063,2023-05-27,27.79,0.0,17.4,25.19,7.76
171623003908063,2023-05-28,24.42,0.0,19.45,26.54,13.01
171623003908063,2023-05-29,24.94,0.0,21.6,28.67,13.66
171623003908063,2023-05-30,24.01,0.04,23.77,31.17,15.85
171623003908063,2023-05-31,20.72,1.78,24.69,31.22,18.0
171623003908063,2023-06-01,19.48,5.55,24.95,30.1,19.01
171623003908063,2023-06-02,28.76,0.0,24.68,31.74,17.89
171623003908063,2023-06-03,26.25,0.0,24.12,31.47,16.95
171623003908063,2023-06-04,25.13,0.0,22.1,29.01,15.04
171623003908063,2023-06-05,21.84,0.0,19.79,26.65,10.76
171623003908063,2023-06-06,18.89,1.92,21.66,28.7,15.78
171623003908063,2023-06-07,25.6,3.19,19.47,26.49,11.36
171623003908063,2023-06-08,30.54,0.0,17.81,25.68,8.99
171623003908063,2023-06-09,29.64,0.0,19.54,26.98,8.67
171623003908063,2023-06-10,28.98,0.0,22.11,28.84,14.96
171623003908063,2023-06-11,9.98,14.67,16.38,18.52,11.07
171623003908063,2023-06-12,27.55,0.02,15.34,21.58,8.08
171623003908063,2023-06-13,13.53,0.06,19.54,26.95,11.61
171623003908063,2023-06-14,20.03,0.0,21.53,26.2,16.28
171623003908063,2023-06-15,21.76,0.0,23.01,31.28,13.96
171623003908063,2023-06-16,25.72,0.0,18.11,25.71,10.98
171623003908063,2023-06-17,29.03,0.0,20.43,28.31,10.89
171623003908063,2023-06-18,22.05,0.22,22.41,30.15,14.71
171623003908063,2023-06-19,24.48,0.02,23.45,30.9,16.14
171623003908063,2023-06-20,28.0,0.0,25.03,32.76,17.7
171623003908063,2023-06-21,28.58,0.0,25.33,32.65,18.21
171623003908063,2023-06-22,22.39,0.05,23.88,30.24,18.37
171623003908063,2023-06-23,22.64,0.0,24.26,31.35,16.93
171623003908063,2023-06-24,28.21,0.32,26.85,34.06,19.32
171623003908063,2023-06-25,28.9,2.24,27.39,33.92,21.35
171623003908063,2023-06-26,14.72,0.06,23.97,29.19,19.4
171623003908063,2023-06-27,23.44,0.0,23.31,30.24,17.49
171623003908063,2023-06-28,13.86,2.21,21.78,31.54,14.39
171623003908063,2023-06-29,9.43,21.69,23.96,29.16,18.87
171623003908063,2023-06-30,16.39,14.34,25.74,30.8,21.48
171623003908063,2023-07-01,17.25,20.65,25.42,29.08,22.35
171623003908063,2023-07-02,15.93,5.25,23.04,25.94,18.76
171623003908063,2023-07-03,27.08,1.32,25.1,30.4,18.69
171623003908063,2023-07-04,27.31,0.03,26.5,32.57,19.9
171623003908063,2023-07-05,21.52,13.07,26.5,32.34,21.03
171623003908063,2023-07-06,24.06,0.37,24.31,29.68,19.17
171623003908063,2023-07-07,27.04,22.47,23.08,29.03,16.15
171623003908063,2023-07-08,15.83,10.21,21.06,24.38,17.41
171623003908063,2023-07-09,28.49,0.0,21.29,27.18,15.54
171623003908063,2023-07-10,29.74,0.0,22.66,28.34,16.87
171623003908063,2023-07-11,28.38,0.71,24.33,30.8,16.87
171623003908063,2023-07-12,16.45,0.54,25.24,30.94,19.17
171623003908063,2023-07-13,18.22,0.24,24.44,28.76,19.74
171623003908063,2023-07-14,28.2,0.4,27.04,33.68,19.57
171623003908063,2023-07-15,23.3,8.66,24.99,29.68,19.61
171623003908063,2023-07-16,17.43,0.12,23.6,29.87,17.74
171623003908063,2023-07-17,19.56,1.09,23.45,29.26,18.4
171623003908063,2023-07-18,19.29,0.45,22.14,27.88,17.15
171623003908063,2023-07-19,27.15,0.0,24.18,31.44,15.17
171623003908063,2023-07-20,24.71,1.28,26.35,32.79,20.41
171623003908063,2023-07-21,22.34,0.0,22.27,27.44,17.33
171623003908063,2023-07-22,26.16,0.01,23.15,29.77,14.95
171623003908063,2023-07-23,23.55,0.44,25.27,31.9,17.46
171623003908063,2023-07-24,24.1,0.1,26.09,33.55,19.45
171623003908063,2023-07-25,25.17,3.28,26.66,34.78,17.39
171623003908063,2023-07-26,16.67,1.03,28.91,36.24,23.1
171623003908063,2023-07-27,26.75,1.46,30.6,37.43,23.56
171623003908063,2023-07-28,26.44,5.35,30.78,38.2,24.97
171623003908063,2023-07-29,22.73,2.09,27.33,33.57,21.62
171623003908063,2023-07-30,27.47,0.0,25.31,32.49,18.35
171623003908063,2023-07-31,24.63,0.0,23.98,31.31,17.13
171623003908063,2023-08-01,23.22,0.0,24.06,31.52,16.5
171623003908063,2023-08-02,14.25,1.91,23.99,31.22,18.69
171623003908063,2023-08-03,21.26,0.0,25.83,33.63,19.53
171623003908063,2023-08-04,24.73,0.0,26.78,34.58,18.36
171623003908063,2023-08-05,4.68,22.84,24.45,30.27,19.97
171623003908063,2023-08-06,11.5,13.05,23.24,28.8,17.93
171623003908063,2023-08-07,11.92,3.57,21.66,24.83,17.86
171623003908063,2023-08-08,22.04,2.92,22.43,28.3,15.77
171623003908063,2023-08-09,10.29,20.98,21.88,28.6,16.99
171623003908063,2023-08-10,23.88,0.18,22.29,28.32,15.55
171623003908063,2023-08-11,17.71,2.04,25.18,31.57,19.05
171623003908063,2023-08-12,24.42,1.73,25.6,31.56,19.23
171623003908063,2023-08-13,14.82,0.29,23.5,30.6,17.86
171623003908063,2023-08-14,10.44,2.63,21.88,26.47,17.91
171623003908063,2023-08-15,18.11,0.07,20.85,26.1,16.5
171623003908063,2023-08-16,26.4,0.0,21.62,28.72,14.4
171623003908063,2023-08-17,20.82,1.76,21.45,27.86,16.61
171623003908063,2023-08-18,24.39,0.0,20.51,27.63,13.28
171623003908063,2023-08-19,23.58,0.0,22.43,31.29,13.87
171623003908063,2023-08-20,20.43,0.01,27.16,35.13,19.62
171623003908063,2023-08-21,17.99,0.0,28.1,35.43,21.36
171623003908063,2023-08-22,21.71,0.0,27.89,35.89,20.49
171623003908063,2023-08-23,21.36,0.0,28.71,35.32,21.6
171623003908063,2023-08-24,23.58,0.0,29.32,34.99,24.27
171623003908063,2023-08-25,22.22,12.29,29.19,35.43,23.97
171623003908063,2023-08-26,13.1,6.38,24.91,31.17,18.83
171623003908063,2023-08-27,21.48,0.25,22.07,29.1,15.88
171623003908063,2023-08-28,24.32,0.0,21.53,28.87,13.26
171623003908063,2023-08-29,20.27,2.54,22.82,30.75,14.86
171623003908063,2023-08-30,23.71,0.35,19.58,26.81,13.05
171623003908063,2023-08-31,24.91,0.0,18.39,27.62,10.19
171623003908063,2023-09-01,21.84,0.0,20.8,29.95,12.12
171623003908063,2023-09-02,23.98,0.0,24.01,32.82,16.87
171623003908063,2023-09-03,22.94,0.0,26.59,34.26,19.71
171623003908063,2023-09-04,19.83,0.2,26.85,32.82,21.02
171623003908063,2023-09-05,11.28,0.39,26.4,33.47,22.43
171623003908063,2023-09-06,14.7,7.5,24.45,29.55,18.73
171623003908063,2023-09-07,6.59,0.04,21.51,27.33,17.32
171623003908063,2023-09-08,10.08,0.05,20.4,26.65,14.97
171623003908063,2023-09-09,20.89,0.0,19.76,27.52,13.43
171623003908063,2023-09-10,20.93,0.0,20.09,28.4,10.87
171623003908063,2023-09-11,8.42,2.8,20.84,27.8,15.38
171623003908063,2023-09-12,18.91,0.49,19.01,25.49,14.37
171623003908063,2023-09-13,20.4,0.0,18.27,26.35,11.92
171623003908063,2023-09-14,22.35,0.0,16.72,25.33,8.64
171623003908063,2023-09-15,21.77,0.0,19.19,27.96,9.77
171623003908063,2023-09-16,9.36,0.44,18.8,25.24,13.72
171623003908063,2023-09-17,10.01,1.86,17.51,21.48,13.17
171623003908063,2023-09-18,17.49,0.01,17.66,25.41,9.66
171623003908063,2023-09-19,14.56,0.01,19.18,28.09,11.61
171623003908063,2023-09-20,13.9,1.28,20.25,28.54,12.89
171623003908063,2023-09-21,5.64,31.23,19.54,24.52,16.62
171623003908063,2023-09-22,9.99,7.78,21.65,29.4,15.57
171623003908063,2023-09-23,18.62,0.0,20.56,28.79,14.31
171623003908063,2023-09-24,14.48,0.0,19.31,25.65,11.05
171623003908063,2023-09-25,12.44,0.06,21.93,28.73,15.25
171623003908063,2023-09-26,14.36,1.13,22.05,29.67,16.9
171623003908063,2023-09-27,6.95,7.3,20.14,24.95,16.79
171623003908063,2023-09-28,8.22,0.05,19.41,26.07,14.63
171623003908063,2023-09-29,16.39,0.01,19.41,27.42,12.52
171623003908063,2023-09-30,18.18,0.0,20.55,29.81,12.94
171623003908063,2023-10-01,18.41,0.0,21.26,30.01,13.66
171623003908063,2023-10-02,18.12,0.0,21.58,30.26,14.23
171623003908063,2023-10-03,17.63,0.0,22.52,31.37,15.01
171623003908063,2023-10-04,10.98,1.54,22.46,30.43,17.4
171623003908063,2023-10-05,6.36,21.79,18.51,23.04,14.41
171623003908063,2023-10-06,9.99,0.04,12.36,19.74,7.01
171623003908063,2023-10-07,17.43,0.0,10.21,16.77,5.22
171623003908063,2023-10-08,10.99,0.0,10.89,17.19,5.66
171623003908063,2023-10-09,14.53,0.0,9.98,17.1,4.29
171623003908063,2023-10-10,16.15,0.0,9.86,18.23,2.28
171623003908063,2023-10-11,10.4,0.71,11.55,17.13,4.74
171623003908063,2023-10-12,14.47,0.07,17.21,26.14,10.14
171623003908063,2023-10-13,2.87,22.84,17.09,23.18,12.43
171623003908063,2023-10-14,5.73,0.91,11.71,14.54,9.25
171623003908063,2023-10-15,10.98,0.17,10.78,14.7,8.22
171623003908063,2023-10-16,6.73,0.01,9.99,13.55,6.37
171623003908063,2023-10-17,14.6,0.0,10.91,18.62,4.5
171623003908063,2023-10-18,9.65,1.74,12.58,19.86,5.42
171623003908063,2023-10-19,4.55,5.11,12.69,15.5,9.94
171623003908063,2023-10-20,14.31,0.07,11.68,17.6,7.65
171623003908063,2023-10-21,14.87,0.0,13.29,21.61,6.38
171623003908063,2023-10-22,15.09,0.0,10.25,15.88,6.35
171623003908063,2023-10-23,12.51,0.0,12.37,21.47,4.48
171623003908063,2023-10-24,9.36,1.25,16.37,23.6,10.89
171623003908063,2023-10-25,3.07,7.09,17.22,22.25,13.79
171623003908063,2023-10-26,6.4,3.46,19.39,25.25,15.4
171623003908063,2023-10-27,4.55,5.44,18.38,26.11,8.4
171623003908063,2023-10-28,8.88,9.7,8.78,11.59,5.14
171623003908063,2023-10-29,2.53,15.86,8.53,13.48,3.28
171623003908063,2023-10-30,13.14,0.03,2.32,7.59,-3.03
171623003908063,2023-10-31,7.19,0.08,-0.33,3.35,-4.54
171623003908063,2023-11-01,11.55,0.01,1.35,8.5,-3.9
171623003908063,2023-11-02,12.46,0.0,4.89,13.63,-2.67
171623003908063,2023-11-03,8.25,0.02,8.6,15.92,1.38
171623003908063,2023-11-04,11.86,0.01,10.17,17.48,4.8
171623003908063,2023-11-05,12.12,0.0,9.1,17.26,4.33
171623003908063,2023-11-06,4.99,0.02,14.63,22.32,8.87
171623003908063,2023-11-07,10.4,0.0,12.04,18.42,6.95
171623003908063,2023-11-08,8.22,0.17,16.77,24.63,10.09
171623003908063,2023-11-09,12.14,0.0,9.38,14.84,5.42
171623003908063,2023-11-10,12.53,0.0,5.93,12.07,0.45
171623003908063,2023-11-11,11.99,0.0,4.16,11.81,-2.26
171623003908063,2023-11-12,11.74,0.0,6.65,14.92,1.12
171623003908063,2023-11-13,12.28,0.0,7.96,17.8,1.54
171623003908063,2023-11-14,12.17,0.0,6.86,16.57,-0.15
171623003908063,2023-11-15,11.19,0.0,8.26,19.49,0.08
171623003908063,2023-11-16,8.6,0.0,12.03,18.75,4.82
171623003908063,2023-11-17,8.37,0.44,11.0,15.15,1.26
171623003908063,2023-11-18,11.42,0.0,4.74,12.61,-0.39
171623003908063,2023-11-19,10.62,0.0,6.58,15.34,0.16
171623003908063,2023-11-20,3.6,10.23,7.44,10.9,4.85
171623003908063,2023-11-21,2.87,1.4,6.06,8.04,1.33
171623003908063,2023-11-22,5.25,0.01,2.89,8.21,-0.19
171623003908063,2023-11-23,10.25,0.0,3.71,11.04,-1.22
171623003908063,2023-11-24,8.31,0.0,2.0,6.13,-1.09
171623003908063,2023-11-25,7.93,0.0,0.1,5.5,-3.64
171623003908063,2023-11-26,2.71,4.37,-0.53,2.73,-3.81
171623003908063,2023-11-27,9.88,0.0,-3.82,0.64,-7.4
171623003908063,2023-11-28,8.2,0.0,-5.57,-2.11,-8.43
171623003908063,2023-11-29,9.68,0.0,0.19,8.24,-5.19
171623003908063,2023-11-30,7.57,6.34,3.95,9.6,0.6
171623003908063,2023-12-01,2.35,17.94,4.75,6.35,2.12
171623003908063,2023-12-02,2.79,2.2,4.41,7.81,0.88
171623003908063,2023-12-03,3.25,2.0,3.28,6.59,-0.7
171623003908063,2023-12-04,3.63,0.17,1.69,7.42,-1.92
171623003908063,2023-12-05,2.8,1.58,2.57,7.53,-1.27
171623003908063,2023-12-06,4.75,0.0,1.35,6.17,-3.27
171623003908063,2023-12-07,8.9,0.0,5.86,13.74,-0.06
171623003908063,2023-12-08,5.71,0.63,8.79,12.97,4.54
171623003908063,2023-12-09,7.12,0.99,8.72,12.3,0.44
171623003908063,2023-12-10,2.87,0.07,-1.27,2.14,-5.49
171623003908063,2023-12-11,9.11,0.0,-1.21,4.85,-5.6
171623003908063,2023-12-12,9.26,0.0,-0.04,7.35,-3.73
171623003908063,2023-12-13,8.55,0.0,0.95,6.55,-2.59
171623003908063,2023-12-14,9.12,0.0,2.93,10.54,-1.4
171623003908063,2023-12-15,7.04,0.0,4.32,12.19,-0.85
171623003908063,2023-12-16,1.88,18.15,6.23,10.76,3.94
171623003908063,2023-12-17,1.49,0.18,3.94,7.02,0.92
171623003908063,2023-12-18,3.97,0.01,-2.63,-0.16,-6.76
171623003908063,2023-12-19,8.12,0.0,-3.07,0.8,-6.81
171623003908063,2023-12-20,8.2,0.2,0.87,7.8,-3.25
171623003908063,2023-12-21,5.3,0.21,3.73,10.42,-0.17
171623003908063,2023-12-22,2.55,7.89,5.47,7.7,3.27
171623003908063,2023-12-23,2.95,0.44,7.9,10.72,6.04
171623003908063,2023-12-24,5.94,0.21,10.26,16.14,5.73
171623003908063,2023-12-25,2.66,9.06,10.67,13.12,5.47
171623003908063,2023-12-26,4.85,0.22,3.78,7.3,-0.04
171623003908063,2023-12-27,6.73,0.14,2.11,6.49,-1.75
171623003908063,2023-12-28,1.97,4.44,1.24,2.42,0.49
171623003908063,2023-12-29,2.7,3.22,1.99,4.65,-0.02
171623003908063,2023-12-30,7.99,0.07,0.56,5.62,-2.76
171623003908063,2023-12-31,3.37,0.06,-1.08,0.85,-2.53
171623003908063,2024-01-01,4.93,0.0,-1.72,3.35,-5.13
171623003908063,2024-01-02,8.68,0.0,-2.12,2.61,-5.37
171623003908063,2024-01-03,1.84,0.0,-1.13,3.13,-3.9
171623003908063,2024-01-04,6.35,0.0,-0.91,3.95,-4.01
171623003908063,2024-01-05,7.23,2.52,-1.13,3.08,-4.11
171623003908063,2024-01-06,2.26,2.55,-0.01,3.19,-2.45
171623003908063,2024-01-07,2.67,0.29,-0.7,3.24,-3.87
171623003908063,2024-01-08,4.14,5.73,-0.02,3.63,-3.38
171623003908063,2024-01-09,2.78,16.21,0.27,0.94,-0.58
171623003908063,2024-01-10,3.81,0.05,-2.1,0.09,-5.31
171623003908063,2024-01-11,7.47,0.14,-0.87,1.51,-2.97
171623003908063,2024-01-12,1.83,27.7,-0.74,1.78,-7.18
171623003908063,2024-01-13,6.21,1.13,-11.36,-7.27,-18.07
171623003908063,2024-01-14,9.08,0.0,-22.3,-19.84,-25.84
171623003908063,2024-01-15,9.05,0.1,-20.4,-15.75,-27.46
171623003908063,2024-01-16,10.68,0.03,-17.69,-13.51,-22.3
171623003908063,2024-01-17,9.39,0.0,-10.46,-3.17,-19.38
171623003908063,2024-01-18,6.87,1.2,-4.17,-0.13,-6.92
171623003908063,2024-01-19,10.77,0.46,-12.8,-7.9,-15.65
171623003908063,2024-01-20,11.48,0.0,-15.86,-9.78,-20.42
171623003908063,2024-01-21,10.67,0.02,-11.73,-5.14,-18.92
171623003908063,2024-01-22,3.27,10.64,-2.5,0.36,-8.6
171623003908063,2024-01-23,4.51,13.09,1.13,2.6,0.26
171623003908063,2024-01-24,3.59,11.7,2.43,4.47,1.03
171623003908063,2024-01-25,3.86,14.77,1.4,3.27,-1.02
171623003908063,2024-01-26,4.48,0.15,1.61,4.51,-0.05
171623003908063,2024-01-27,2.57,8.7,1.39,3.21,0.39
171623003908063,2024-01-28,4.29,1.4,0.79,3.7,-1.43
171623003908063,2024-01-29,6.9,0.17,0.09,5.31,-2.22
171623003908063,2024-01-30,4.83,1.58,0.87,3.89,-2.53
171623003908063,2024-01-31,4.82,0.0,1.14,7.03,-2.15
171623003908063,2024-02-01,8.21,0.0,3.41,10.18,-0.76
171623003908063,2024-02-02,8.04,0.0,2.4,8.55,-2.15
171623003908063,2024-02-03,12.36,0.0,1.39,8.94,-2.57
171623003908063,2024-02-04,11.68,0.0,2.07,10.48,-2.69
171623003908063,2024-02-05,9.74,0.0,1.33,9.45,-2.68
171623003908063,2024-02-06,5.81,0.0,1.29,7.08,-1.87
171623003908063,2024-02-07,7.26,0.0,3.56,9.51,-2.42
171623003908063,2024-02-08,6.73,0.14,10.31,14.48,4.91
171623003908063,2024-02-09,12.28,0.03,11.26,17.25,5.68
171623003908063,2024-02-10,8.92,0.1,3.05,7.03,-0.56
171623003908063,2024-02-11,13.09,0.0,1.15,7.74,-3.87
171623003908063,2024-02-12,14.26,0.0,0.26,6.01,-3.89
171623003908063,2024-02-13,10.78,0.0,2.06,8.89,-3.28
171623003908063,2024-02-14,14.49,0.0,3.18,10.27,-2.72
171623003908063,2024-02-15,10.5,0.37,4.71,9.2,-2.0
171623003908063,2024-02-16,2.53,5.49,-2.52,-0.57,-7.04
171623003908063,2024-02-17,14.41,0.0,-7.4,-3.12,-11.34
171623003908063,2024-02-18,15.88,0.0,-2.04,4.49,-7.0
171623003908063,2024-02-19,15.29,0.0,0.89,8.3,-4.38
171623003908063,2024-02-20,15.02,0.0,3.44,12.18,-1.94
171623003908063,2024-02-21,10.68,0.16,8.7,16.26,-0.08
171623003908063,2024-02-22,10.12,3.84,10.87,15.59,5.43
171623003908063,2024-02-23,15.32,0.06,6.46,11.79,1.31
171623003908063,2024-02-24,16.33,0.0,-0.51,4.08,-5.18
171623003908063,2024-02-25,15.78,0.0,5.55,15.2,-2.93
171623003908063,2024-02-26,15.3,0.0,12.74,21.02,5.13
171623003908063,2024-02-27,11.6,2.49,17.66,22.99,9.03
171623003908063,2024-02-28,17.94,0.68,-1.05,6.77,-5.85
171623003908063,2024-02-29,17.3,0.0,-0.17,6.97,-6.15
171623003908063,2024-03-01,5.31,0.02,2.32,8.91,-3.6
171623003908063,2024-03-02,16.33,0.01,6.76,14.33,1.68
171623003908063,2024-03-03,17.18,0.0,11.96,19.59,5.28
171623003908063,2024-03-04,9.72,0.31,17.19,23.14,12.04
171623003908063,2024-03-05,4.86,6.93,10.98,16.65,4.58
171623003908063,2024-03-06,9.48,0.22,7.43,14.47,2.83
171623003908063,2024-03-07,6.06,1.62,8.51,13.21,3.78
171623003908063,2024-03-08,3.61,21.97,11.27,16.47,6.88
171623003908063,2024-03-09,17.69,0.05,5.15,9.43,-0.51
171623003908063,2024-03-10,20.43,0.0,2.2,8.92,-3.96
171623003908063,2024-03-11,18.02,0.01,7.4,17.43,-2.25
171623003908063,2024-03-12,16.73,0.0,11.57,20.17,4.01
171623003908063,2024-03-13,13.9,0.64,15.42,22.26,7.48
171623003908063,2024-03-14,12.05,10.23,16.3,20.95,7.57
171623003908063,2024-03-15,18.23,1.59,8.95,14.94,4.92
171623003908063,2024-03-16,17.24,0.0,8.78,17.1,2.51
171623003908063,2024-03-17,17.44,0.0,2.15,6.51,-3.63
171623003908063,2024-03-18,13.08,0.0,-1.91,1.99,-5.32
171623003908063,2024-03-19,20.19,0.0,4.87,14.87,-4.24
171623003908063,2024-03-20,21.49,0.0,3.5,9.0,-3.5
171623003908063,2024-03-21,17.64,0.0,1.81,8.18,-4.12
171623003908063,2024-03-22,15.28,0.45,4.46,12.81,-1.8
171623003908063,2024-03-23,18.97,0.01,3.13,8.58,-0.75
171623003908063,2024-03-24,16.7,0.0,5.36,12.31,-1.63
171623003908063,2024-03-25,6.07,6.56,11.68,16.62,5.36
171623003908063,2024-03-26,6.98,1.6,7.92,12.27,0.91
171623003908063,2024-03-27,20.08,0.02,2.69,8.66,-1.85
171623003908063,2024-03-28,18.47,0.01,7.56,15.42,-0.48
171623003908063,2024-03-29,19.02,0.17,12.16,20.59,5.21
171623003908063,2024-03-30,19.23,0.5,15.41,22.38,6.93
171623003908063,2024-03-31,17.52,2.15,12.87,19.93,5.1
171623003908063,2024-04-01,5.72,25.82,14.06,18.76,7.44
171623003908063,2024-04-02,7.8,23.82,12.56,21.81,2.95
171623003908063,2024-04-03,10.33,3.41,2.5,4.15,1.28
171623003908063,2024-04-04,9.29,2.32,3.19,6.09,0.83
171623003908063,2024-04-05,9.89,0.02,4.84,11.43,-0.61
171623003908063,2024-04-06,22.67,0.0,6.19,13.97,-2.83
171623003908063,2024-04-07,7.34,7.6,10.31,15.68,3.69
171623003908063,2024-04-08,24.33,0.0,14.74,23.89,5.89
171623003908063,2024-04-09,23.3,0.11,14.0,19.13,9.33
171623003908063,2024-04-10,12.88,10.29,12.7,17.23,7.24
171623003908063,2024-04-11,9.66,9.81,12.65,15.92,9.04
171623003908063,2024-04-12,23.0,2.59,11.14,17.11,6.73
171623003908063,2024-04-13,22.89,0.0,13.35,21.68,3.91
171623003908063,2024-04-14,24.0,0.0,20.27,26.98,14.2
171623003908063,2024-04-15,25.13,0.0,19.13,26.7,13.02
171623003908063,2024-04-16,13.87,0.9,20.52,27.23,13.94
171623003908063,2024-04-17,14.21,0.18,17.74,21.12,10.68
171623003908063,2024-04-18,12.33,11.62,16.17,22.43,8.15
171623003908063,2024-04-19,21.1,0.0,9.82,14.05,5.72
171623003908063,2024-04-20,20.96,0.0,6.12,11.53,1.39
171623003908063,2024-04-21,27.27,0.0,6.57,14.02,-0.71
171623003908063,2024-04-22,24.77,0.0,10.61,18.49,1.22
171623003908063,2024-04-23,7.36,13.33,11.63,16.06,8.5
171623003908063,2024-04-24,21.17,0.0,8.44,14.73,1.19
171623003908063,2024-04-25,26.22,0.0,8.56,17.07,-1.1
171623003908063,2024-04-26,4.95,19.81,12.43,16.31,5.63
171623003908063,2024-04-27,17.09,7.28,20.62,25.18,16.47
171623003908063,2024-04-28,15.31,14.49,20.73,25.43,18.11
171623003908063,2024-04-29,12.45,10.87,18.14,20.7,13.59
171623003908063,2024-04-30,26.87,0.0,18.08,25.37,9.47
171623003908063,2024-05-01,25.72,0.31,19.86,25.24,14.61
171623003908063,2024-05-02,18.25,0.44,20.92,27.81,13.56
171623003908063,2024-05-03,15.64,1.0,19.74,24.53,13.27
171623003908063,2024-05-04,22.33,9.27,20.07,27.52,11.51
171623003908063,2024-05-05,20.94,0.13,16.68,22.47,11.61
171623003908063,2024-05-06,18.3,1.67,18.26,24.88,11.01
171623003908063,2024-05-07,18.37,6.2,20.9,26.94,15.52
171623003908063,2024-05-08,19.45,1.36,20.82,26.94,13.7
171623003908063,2024-05-09,8.18,3.07,18.42,22.71,11.51
171623003908063,2024-05-10,22.9,0.01,15.17,20.47,9.0
171623003908063,2024-05-11,29.01,0.02,16.68,22.39,11.42
171623003908063,2024-05-12,26.42,0.0,19.48,27.06,11.6
171623003908063,2024-05-13,16.49,14.88,19.52,25.19,14.85
171623003908063,2024-05-14,8.69,4.64,17.14,19.4,14.27
171623003908063,2024-05-15,21.38,0.5,18.05,23.83,12.6
171623003908063,2024-05-16,10.66,8.91,17.7,22.54,12.29
171623003908063,2024-05-17,24.12,0.27,20.61,25.52,16.03
171623003908063,2024-05-18,27.1,0.01,21.99,27.63,14.91
171623003908063,2024-05-19,24.64,1.89,24.07,29.95,16.76
171623003908063,2024-05-20,19.94,0.11,23.45,29.02,17.8
171623003908063,2024-05-21,24.83,1.35,24.58,29.56,19.31
171623003908063,2024-05-22,26.7,2.07,20.09,24.74,15.28
171623003908063,2024-05-23,28.2,0.07,20.43,26.77,12.47
171623003908063,2024-05-24,8.43,5.74,21.96,26.78,17.51
171623003908063,2024-05-25,30.59,17.96,20.18,25.23,14.67
171623003908063,2024-05-26,17.38,16.44,19.61,24.26,14.65
171623003908063,2024-05-27,26.43,1.96,18.86,24.09,14.7
171623003908063,2024-05-28,25.94,0.42,18.41,23.93,12.71
171623003908063,2024-05-29,25.17,0.18,16.75,22.14,10.62
171623003908063,2024-05-30,31.13,0.0,16.77,23.81,8.27
171623003908063,2024-05-31,26.62,0.0,18.64,24.4,12.02
171623003908063,2024-06-01,7.99,6.33,18.9,23.43,15.15
171623003908063,2024-06-02,15.11,0.42,20.84,26.05,16.01
171623003908063,2024-06-03,26.58,0.61,23.14,29.04,16.14
171623003908063,2024-06-04,15.91,4.45,22.9,25.47,20.75
171623003908063,2024-06-05,17.94,14.64,22.19,26.12,17.39
171623003908063,2024-06-06,30.8,0.37,20.99,26.54,15.8
171623003908063,2024-06-07,26.33,0.0,20.42,26.2,13.09
